var,all_models_p_05,all_models_coef_pos_05,all_models_coef_neg_05,all_models_coef_min_05,all_models_coef_max_05,all_models_p_01,all_models_coef_pos_01,all_models_coef_neg_01,all_models_coef_min_01,all_models_coef_max_01,Y_models_p_05,Y_models_coef_pos_05,Y_models_coef_neg_05,Y_models_coef_min_05,Y_models_coef_max_05,Y_models_p_01,Y_models_coef_pos_01,Y_models_coef_neg_01,Y_models_coef_min_01,Y_models_coef_max_01,Q_models_p_05,Q_models_coef_pos_05,Q_models_coef_neg_05,Q_models_coef_min_05,Q_models_coef_max_05,Q_models_p_01,Q_models_coef_pos_01,Q_models_coef_neg_01,Q_models_coef_min_01,Q_models_coef_max_01,B_models_p_05,B_models_coef_pos_05,B_models_coef_neg_05,B_models_coef_min_05,B_models_coef_max_05,B_models_p_01,B_models_coef_pos_01,B_models_coef_neg_01,B_models_coef_min_01,B_models_coef_max_01,C_models_p_05,C_models_coef_pos_05,C_models_coef_neg_05,C_models_coef_min_05,C_models_coef_max_05,C_models_p_01,C_models_coef_pos_01,C_models_coef_neg_01,C_models_coef_min_01,C_models_coef_max_01,V_models_p_05,V_models_coef_pos_05,V_models_coef_neg_05,V_models_coef_min_05,V_models_coef_max_05,V_models_p_01,V_models_coef_pos_01,V_models_coef_neg_01,V_models_coef_min_01,V_models_coef_max_01,SSV_models_p_05,SSV_models_coef_pos_05,SSV_models_coef_neg_05,SSV_models_coef_min_05,SSV_models_coef_max_05,SSV_models_p_01,SSV_models_coef_pos_01,SSV_models_coef_neg_01,SSV_models_coef_min_01,SSV_models_coef_max_01,PP_models_p_05,PP_models_coef_pos_05,PP_models_coef_neg_05,PP_models_coef_min_05,PP_models_coef_max_05,PP_models_p_01,PP_models_coef_pos_01,PP_models_coef_neg_01,PP_models_coef_min_01,PP_models_coef_max_01,l1_models_p_05,l1_models_coef_pos_05,l1_models_coef_neg_05,l1_models_coef_min_05,l1_models_coef_max_05,l1_models_p_01,l1_models_coef_pos_01,l1_models_coef_neg_01,l1_models_coef_min_01,l1_models_coef_max_01,l2_models_p_05,l2_models_coef_pos_05,l2_models_coef_neg_05,l2_models_coef_min_05,l2_models_coef_max_05,l2_models_p_01,l2_models_coef_pos_01,l2_models_coef_neg_01,l2_models_coef_min_01,l2_models_coef_max_01,l3_models_p_05,l3_models_coef_pos_05,l3_models_coef_neg_05,l3_models_coef_min_05,l3_models_coef_max_05,l3_models_p_01,l3_models_coef_pos_01,l3_models_coef_neg_01,l3_models_coef_min_01,l3_models_coef_max_01,l4_models_p_05,l4_models_coef_pos_05,l4_models_coef_neg_05,l4_models_coef_min_05,l4_models_coef_max_05,l4_models_p_01,l4_models_coef_pos_01,l4_models_coef_neg_01,l4_models_coef_min_01,l4_models_coef_max_01
sp77_202,26,0,26,0.5432684,0.9994682,16,0,16,0.5432684,0.9976834,15,0,15,0.5432684,0.9987115,12,0,12,0.5432684,0.9976834,11,0,11,0.8626142,0.9994682,4,0,4,0.8626142,0.970914,15,0,15,0.5432684,0.9988377,11,0,11,0.5432684,0.9976834,11,0,11,0.9276522,0.9994682,5,0,5,0.9276522,0.9754532,11,0,11,0.7645383,0.9899923,6,0,6,0.7645383,0.970914,8,0,8,0.5432684,0.9754532,7,0,7,0.5432684,0.9754532,7,0,7,0.9939531,0.9994682,3,0,3,0.9939531,0.9976834,8,0,8,0.6281067,0.9987115,4,0,4,0.6281067,0.9941602,7,0,7,0.5432684,0.9939531,5,0,5,0.5432684,0.9939531,10,0,10,0.8069144,0.9994682,6,0,6,0.8069144,0.9976834,1,0,1,0.9349507,0.9349507,1,0,1,0.9349507,0.9349507
sp77_203,4,1,3,0.1235636,1.00435,0,0,0,NA,NA,3,1,2,0.1235636,1.00435,0,0,0,NA,NA,1,0,1,0.7963175,0.7963175,0,0,0,NA,NA,2,0,2,0.1235636,0.1382363,0,0,0,NA,NA,2,1,1,0.7963175,1.00435,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,0,3,0.1235636,0.7963175,0,0,0,NA,NA,1,1,0,1.00435,1.00435,0,0,0,NA,NA,2,1,1,0.1235636,1.00435,0,0,0,NA,NA,1,0,1,0.1382363,0.1382363,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.7963175,0.7963175,0,0,0,NA,NA
sp77_204,1,1,0,1.124648,1.124648,0,0,0,NA,NA,1,1,0,1.124648,1.124648,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.124648,1.124648,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.124648,1.124648,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.124648,1.124648,0,0,0,NA,NA
sp77_205,9,9,0,1.000369,1.001819,1,1,0,1.000459,1.000459,6,6,0,1.000369,1.001819,1,1,0,1.000459,1.000459,3,3,0,1.000569,1.001534,0,0,0,NA,NA,6,6,0,1.000369,1.001819,0,0,0,NA,NA,3,3,0,1.000386,1.000569,1,1,0,1.000459,1.000459,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,9,9,0,1.000369,1.001819,1,1,0,1.000459,1.000459,4,4,0,1.000386,1.001669,0,0,0,NA,NA,2,2,0,1.000459,1.001819,1,1,0,1.000459,1.000459,2,2,0,1.000691,1.000696,0,0,0,NA,NA,1,1,0,1.000369,1.000369,0,0,0,NA,NA
sp77_206,5,5,0,1.001148,1.004868,3,3,0,1.00217,1.004868,1,1,0,1.001918,1.001918,0,0,0,NA,NA,4,4,0,1.001148,1.004868,3,3,0,1.00217,1.004868,1,1,0,1.004868,1.004868,1,1,0,1.004868,1.004868,4,4,0,1.001148,1.003076,2,2,0,1.00217,1.003076,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,5,5,0,1.001148,1.004868,3,3,0,1.00217,1.004868,2,2,0,1.001918,1.003076,1,1,0,1.003076,1.003076,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.001148,1.001148,0,0,0,NA,NA,2,2,0,1.00217,1.004868,2,2,0,1.00217,1.004868
sp77_207,12,12,0,1.057625,1.247093,3,3,0,1.057625,1.163075,5,5,0,1.057625,1.163075,3,3,0,1.057625,1.163075,7,7,0,1.061655,1.247093,0,0,0,NA,NA,3,3,0,1.139276,1.247093,0,0,0,NA,NA,9,9,0,1.057625,1.163075,3,3,0,1.057625,1.163075,4,4,0,1.061655,1.124234,1,1,0,1.076764,1.076764,8,8,0,1.057625,1.247093,2,2,0,1.057625,1.163075,0,0,0,NA,NA,0,0,0,NA,NA,3,3,0,1.076764,1.163075,2,2,0,1.076764,1.163075,2,2,0,1.100784,1.153389,0,0,0,NA,NA,5,5,0,1.057625,1.247093,1,1,0,1.057625,1.057625,2,2,0,1.092858,1.198778,0,0,0,NA,NA
sp77_208,15,15,0,1.000163,1.160886,5,5,0,1.000163,1.158194,7,7,0,1.000163,1.160886,2,2,0,1.000163,1.003729,8,8,0,1.000542,1.158194,3,3,0,1.000542,1.158194,7,7,0,1.00266,1.160886,3,3,0,1.00266,1.158194,8,8,0,1.000163,1.07702,2,2,0,1.000163,1.000542,7,7,0,1.024456,1.160886,1,1,0,1.158194,1.158194,3,3,0,1.011716,1.07702,0,0,0,NA,NA,5,5,0,1.000163,1.003729,4,4,0,1.000163,1.003729,7,7,0,1.000693,1.160886,2,2,0,1.00266,1.003729,2,2,0,1.143924,1.158194,1,1,0,1.158194,1.158194,1,1,0,1.058208,1.058208,0,0,0,NA,NA,5,5,0,1.000163,1.041144,2,2,0,1.000163,1.000542
sp77_210,5,5,0,1.000664,2.978524,3,3,0,1.000664,1.868622,3,3,0,1.000664,2.978524,2,2,0,1.000664,1.868622,2,2,0,1.002239,1.004675,1,1,0,1.002239,1.002239,3,3,0,1.004675,2.978524,1,1,0,1.868622,1.868622,2,2,0,1.000664,1.002239,2,2,0,1.000664,1.002239,0,0,0,NA,NA,0,0,0,NA,NA,2,2,0,1.868622,2.978524,1,1,0,1.868622,1.868622,3,3,0,1.000664,1.004675,2,2,0,1.000664,1.002239,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,2.978524,2.978524,0,0,0,NA,NA,1,1,0,1.868622,1.868622,1,1,0,1.868622,1.868622,3,3,0,1.000664,1.004675,2,2,0,1.000664,1.002239
sp77_216,2,2,0,1.001122,3151.726,1,1,0,3151.726,3151.726,2,2,0,1.001122,3151.726,1,1,0,3151.726,3151.726,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,3151.726,3151.726,1,1,0,3151.726,3151.726,1,1,0,1.001122,1.001122,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,3151.726,3151.726,1,1,0,3151.726,3151.726,1,1,0,1.001122,1.001122,0,0,0,NA,NA,1,1,0,1.001122,1.001122,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,3151.726,3151.726,1,1,0,3151.726,3151.726
sp77_305,5,2,3,0.0353673,1.022027,4,1,3,0.0353673,1.015837,2,1,1,0.6502687,1.022027,1,0,1,0.6502687,0.6502687,3,1,2,0.0353673,1.015837,3,1,2,0.0353673,1.015837,1,0,1,0.0353673,0.0353673,1,0,1,0.0353673,0.0353673,4,2,2,0.3497446,1.022027,3,1,2,0.3497446,1.015837,3,0,3,0.0353673,0.6502687,3,0,3,0.0353673,0.6502687,0,0,0,NA,NA,0,0,0,NA,NA,2,2,0,1.015837,1.022027,1,1,0,1.015837,1.015837,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.022027,1.022027,0,0,0,NA,NA,1,1,0,1.015837,1.015837,1,1,0,1.015837,1.015837,3,0,3,0.0353673,0.6502687,3,0,3,0.0353673,0.6502687
sp77_309,6,0,6,0.1701379,0.9758285,4,0,4,0.1701379,0.9758285,3,0,3,0.1701379,0.9758285,3,0,3,0.1701379,0.9758285,3,0,3,0.1872127,0.965352,1,0,1,0.965352,0.965352,2,0,2,0.1872127,0.965352,1,0,1,0.965352,0.965352,4,0,4,0.1701379,0.9758285,3,0,3,0.1701379,0.9758285,4,0,4,0.1701379,0.752035,2,0,2,0.1701379,0.752035,0,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0.965352,0.9758285,2,0,2,0.965352,0.9758285,2,0,2,0.1701379,0.9758285,2,0,2,0.1701379,0.9758285,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,4,0,4,0.1872127,0.965352,2,0,2,0.752035,0.965352
sp77_314,4,0,4,0.2257246,0.979098,3,0,3,0.2257246,0.5510327,4,0,4,0.2257246,0.979098,3,0,3,0.2257246,0.5510327,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,4,0,4,0.2257246,0.979098,3,0,3,0.2257246,0.5510327,3,0,3,0.2257246,0.5510327,3,0,3,0.2257246,0.5510327,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.979098,0.979098,0,0,0,NA,NA,2,0,2,0.2257246,0.979098,1,0,1,0.2257246,0.2257246,1,0,1,0.2968399,0.2968399,1,0,1,0.2968399,0.2968399,1,0,1,0.5510327,0.5510327,1,0,1,0.5510327,0.5510327,0,0,0,NA,NA,0,0,0,NA,NA
sp77_315,11,0,11,0.1608199,0.9923576,5,0,5,0.1608199,0.981391,4,0,4,0.6946881,0.9923576,1,0,1,0.9712557,0.9712557,7,0,7,0.1608199,0.9833445,4,0,4,0.1608199,0.981391,0,0,0,NA,NA,0,0,0,NA,NA,11,0,11,0.1608199,0.9923576,5,0,5,0.1608199,0.981391,2,0,2,0.1608199,0.2690526,1,0,1,0.1608199,0.1608199,3,0,3,0.3005312,0.6946881,1,0,1,0.3005312,0.3005312,6,0,6,0.9712557,0.9923576,3,0,3,0.9712557,0.981391,1,0,1,0.9712557,0.9712557,1,0,1,0.9712557,0.9712557,4,0,4,0.1608199,0.9798491,3,0,3,0.1608199,0.9798491,4,0,4,0.2690526,0.9923576,1,0,1,0.981391,0.981391,2,0,2,0.3659486,0.9833445,0,0,0,NA,NA
sp77_400,1,1,0,1.024134,1.024134,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.024134,1.024134,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.024134,1.024134,0,0,0,NA,NA,1,1,0,1.024134,1.024134,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.024134,1.024134,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp77_401,1,0,1,0.9968503,0.9968503,0,0,0,NA,NA,1,0,1,0.9968503,0.9968503,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9968503,0.9968503,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9968503,0.9968503,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9968503,0.9968503,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp77_402,1,0,1,0.9971891,0.9971891,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9971891,0.9971891,0,0,0,NA,NA,1,0,1,0.9971891,0.9971891,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9971891,0.9971891,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9971891,0.9971891,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp77_403,11,11,0,1.009897,5.276906,3,3,0,1.009897,3.979596,6,6,0,1.009897,4.361107,2,2,0,1.009897,2.195485,5,5,0,1.011055,5.276906,1,1,0,3.979596,3.979596,2,2,0,4.361107,5.276906,0,0,0,NA,NA,9,9,0,1.009897,3.979596,3,3,0,1.009897,3.979596,4,4,0,1.425453,4.361107,0,0,0,NA,NA,5,5,0,1.729325,5.276906,2,2,0,2.195485,3.979596,2,2,0,1.009897,1.011055,1,1,0,1.009897,1.009897,7,7,0,1.009897,5.276906,3,3,0,1.009897,3.979596,2,2,0,1.425453,1.729325,0,0,0,NA,NA,2,2,0,1.461985,1.800196,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp77_403_1,4,2,2,0.5379134,1.171293,1,0,1,0.5379134,0.5379134,2,2,0,1.066437,1.171293,0,0,0,NA,NA,2,0,2,0.5379134,0.6033084,1,0,1,0.5379134,0.5379134,1,1,0,1.171293,1.171293,0,0,0,NA,NA,3,1,2,0.5379134,1.066437,1,0,1,0.5379134,0.5379134,1,1,0,1.171293,1.171293,0,0,0,NA,NA,3,1,2,0.5379134,1.066437,1,0,1,0.5379134,0.5379134,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.5379134,0.5379134,1,0,1,0.5379134,0.5379134,1,0,1,0.6033084,0.6033084,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,2,0,1.066437,1.171293,0,0,0,NA,NA
sp77_403_2,7,7,0,1.011162,3.334241,4,4,0,1.019644,3.334241,4,4,0,1.019644,2.701002,2,2,0,1.019644,2.646716,3,3,0,1.011162,3.334241,2,2,0,1.023595,3.334241,0,0,0,NA,NA,0,0,0,NA,NA,7,7,0,1.011162,3.334241,4,4,0,1.019644,3.334241,4,4,0,1.409198,3.334241,2,2,0,2.646716,3.334241,0,0,0,NA,NA,0,0,0,NA,NA,3,3,0,1.011162,1.023595,2,2,0,1.019644,1.023595,2,2,0,1.019644,2.701002,1,1,0,1.019644,1.019644,3,3,0,1.023595,3.334241,3,3,0,1.023595,3.334241,2,2,0,1.011162,1.409198,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp77_404,8,1,7,0.9624229,1.011626,3,0,3,0.9624229,0.9787246,2,1,1,0.9766864,1.011626,0,0,0,NA,NA,6,0,6,0.9624229,0.9994874,3,0,3,0.9624229,0.9787246,1,1,0,1.011626,1.011626,0,0,0,NA,NA,7,0,7,0.9624229,0.9994874,3,0,3,0.9624229,0.9787246,4,1,3,0.9624229,1.011626,2,0,2,0.9624229,0.9787246,3,0,3,0.9695074,0.9844248,1,0,1,0.9695074,0.9695074,1,0,1,0.9994874,0.9994874,0,0,0,NA,NA,3,0,3,0.9624229,0.9994874,1,0,1,0.9624229,0.9624229,0,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0.9695074,0.9787246,2,0,2,0.9695074,0.9787246,3,1,2,0.9844248,1.011626,0,0,0,NA,NA
sp77_405,2,1,1,0.9689618,2.580387,0,0,0,NA,NA,2,1,1,0.9689618,2.580387,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,2.580387,2.580387,0,0,0,NA,NA,1,0,1,0.9689618,0.9689618,0,0,0,NA,NA,2,1,1,0.9689618,2.580387,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,2.580387,2.580387,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9689618,0.9689618,0,0,0,NA,NA
sp77_408,2,1,1,0.6420457,1.00611,1,0,1,0.6420457,0.6420457,0,0,0,NA,NA,0,0,0,NA,NA,2,1,1,0.6420457,1.00611,1,0,1,0.6420457,0.6420457,1,1,0,1.00611,1.00611,0,0,0,NA,NA,1,0,1,0.6420457,0.6420457,1,0,1,0.6420457,0.6420457,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.6420457,0.6420457,1,0,1,0.6420457,0.6420457,1,1,0,1.00611,1.00611,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.6420457,0.6420457,1,0,1,0.6420457,0.6420457,1,1,0,1.00611,1.00611,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp77_409,8,1,7,1.76e-10,7449.195,5,1,4,1.76e-10,7449.195,3,1,2,0.6406428,7449.195,2,1,1,0.6406428,7449.195,5,0,5,1.76e-10,0.9643277,3,0,3,1.76e-10,0.9643277,2,1,1,0.9643277,7449.195,2,1,1,0.9643277,7449.195,6,0,6,1.76e-10,0.6416511,3,0,3,1.76e-10,0.6406428,0,0,0,NA,NA,0,0,0,NA,NA,7,1,6,1.76e-10,7449.195,4,1,3,1.76e-10,7449.195,1,0,1,0.9643277,0.9643277,1,0,1,0.9643277,0.9643277,2,0,2,1.76e-10,0.9643277,2,0,2,1.76e-10,0.9643277,1,0,1,0.3074164,0.3074164,0,0,0,NA,NA,2,0,2,0.1823415,0.6416511,0,0,0,NA,NA,3,1,2,0.2367091,7449.195,3,1,2,0.2367091,7449.195
sp77_410,2,2,0,1.000587,1.001125,0,0,0,NA,NA,1,1,0,1.000587,1.000587,0,0,0,NA,NA,1,1,0,1.001125,1.001125,0,0,0,NA,NA,2,2,0,1.000587,1.001125,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,2,0,1.000587,1.001125,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,2,0,1.000587,1.001125,0,0,0,NA,NA
sp77_411,21,1,20,3.86e-10,2.252473,15,1,14,3.86e-10,2.252473,15,0,15,0.0271066,0.9973694,11,0,11,0.0271066,0.9973694,6,1,5,3.86e-10,2.252473,4,1,3,3.86e-10,2.252473,11,0,11,0.0271066,0.9878235,8,0,8,0.0271066,0.9847555,10,1,9,3.86e-10,2.252473,7,1,6,3.86e-10,2.252473,6,0,6,0.0271066,0.8685186,3,0,3,0.0271066,0.8685186,8,1,7,3.86e-10,2.252473,7,1,6,3.86e-10,2.252473,7,0,7,0.9468431,0.9973694,5,0,5,0.9468431,0.9973694,5,1,4,0.0320912,2.252473,3,1,2,0.6898493,2.252473,4,0,4,3.86e-10,0.9520885,4,0,4,3.86e-10,0.9520885,5,0,5,0.4041842,0.9878235,2,0,2,0.4041842,0.9797579,7,0,7,0.4816757,0.9973694,6,0,6,0.4816757,0.9973694
sp77_412,6,5,1,0.9309686,1.972312,2,1,1,0.9309686,1.626419,3,2,1,0.9309686,1.463723,1,0,1,0.9309686,0.9309686,3,3,0,1.239454,1.972312,1,1,0,1.626419,1.626419,4,4,0,1.389109,1.972312,1,1,0,1.626419,1.626419,2,1,1,0.9309686,1.239454,1,0,1,0.9309686,0.9309686,3,3,0,1.239454,1.626419,1,1,0,1.626419,1.626419,3,2,1,0.9309686,1.972312,1,0,1,0.9309686,0.9309686,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.239454,1.239454,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,3,0,1.389109,1.972312,1,1,0,1.626419,1.626419,2,1,1,0.9309686,1.463723,1,0,1,0.9309686,0.9309686
sp77_413,9,3,6,0.0010555,1.868538,8,2,6,0.0010555,1.868538,5,2,3,0.0010555,1.868538,4,1,3,0.0010555,1.868538,4,1,3,0.3187919,1.576222,4,1,3,0.3187919,1.576222,1,0,1,0.0010555,0.0010555,1,0,1,0.0010555,0.0010555,8,3,5,0.3187919,1.868538,7,2,5,0.3187919,1.868538,2,0,2,0.0010555,0.6662065,2,0,2,0.0010555,0.6662065,7,3,4,0.3187919,1.868538,6,2,4,0.3187919,1.868538,0,0,0,NA,NA,0,0,0,NA,NA,3,1,2,0.3187919,1.868538,3,1,2,0.3187919,1.868538,1,0,1,0.6908844,0.6908844,1,0,1,0.6908844,0.6908844,2,0,2,0.6373788,0.8674134,2,0,2,0.6373788,0.8674134,3,2,1,0.0010555,1.576222,2,1,1,0.0010555,1.576222
sp77_500,5,3,2,0.9333718,20.90299,2,2,0,6.78181,20.90299,4,2,2,0.9333718,20.90299,2,2,0,6.78181,20.90299,1,1,0,1.014347,1.014347,0,0,0,NA,NA,3,3,0,1.014347,20.90299,2,2,0,6.78181,20.90299,2,0,2,0.9333718,0.9457176,0,0,0,NA,NA,2,1,1,0.9333718,20.90299,1,1,0,20.90299,20.90299,2,1,1,0.9457176,6.78181,1,1,0,6.78181,6.78181,1,1,0,1.014347,1.014347,0,0,0,NA,NA,3,3,0,1.014347,20.90299,2,2,0,6.78181,20.90299,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9457176,0.9457176,0,0,0,NA,NA,1,0,1,0.9333718,0.9333718,0,0,0,NA,NA
sp77_501,1,1,0,1.834984,1.834984,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.834984,1.834984,0,0,0,NA,NA,1,1,0,1.834984,1.834984,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.834984,1.834984,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.834984,1.834984,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp77_502,6,2,4,0.9304784,1.067968,4,2,2,0.9641685,1.067968,2,0,2,0.9848565,0.9908332,1,0,1,0.9848565,0.9848565,4,2,2,0.9304784,1.067968,3,2,1,0.9641685,1.067968,3,1,2,0.9304784,1.067968,2,1,1,0.9848565,1.067968,3,1,2,0.9641685,1.036756,2,1,1,0.9641685,1.036756,1,0,1,0.9848565,0.9848565,1,0,1,0.9848565,0.9848565,5,2,3,0.9304784,1.067968,3,2,1,0.9641685,1.067968,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,0,3,0.9304784,0.9908332,1,0,1,0.9641685,0.9641685,3,2,1,0.9848565,1.067968,3,2,1,0.9848565,1.067968
sp77_502_1,8,8,0,1.010805,24.34539,4,4,0,1.03572,24.34539,1,1,0,2.034089,2.034089,0,0,0,NA,NA,7,7,0,1.010805,24.34539,4,4,0,1.03572,24.34539,3,3,0,1.03572,24.34539,2,2,0,1.03572,24.34539,5,5,0,1.010805,2.301971,2,2,0,1.892124,2.253323,2,2,0,2.301971,24.34539,1,1,0,24.34539,24.34539,3,3,0,1.892124,2.253323,2,2,0,1.892124,2.253323,3,3,0,1.010805,1.051116,1,1,0,1.03572,1.03572,4,4,0,1.010805,2.301971,1,1,0,2.253323,2.253323,2,2,0,2.034089,24.34539,1,1,0,24.34539,24.34539,2,2,0,1.03572,1.892124,2,2,0,1.03572,1.892124,0,0,0,NA,NA,0,0,0,NA,NA
sp77_502_2,5,5,0,1.000461,1.218459,1,1,0,1.024827,1.024827,4,4,0,1.000461,1.05065,1,1,0,1.024827,1.024827,1,1,0,1.218459,1.218459,0,0,0,NA,NA,1,1,0,1.012416,1.012416,0,0,0,NA,NA,4,4,0,1.000461,1.218459,1,1,0,1.024827,1.024827,1,1,0,1.024827,1.024827,1,1,0,1.024827,1.024827,2,2,0,1.05065,1.218459,0,0,0,NA,NA,2,2,0,1.000461,1.012416,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.012416,1.012416,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,4,4,0,1.000461,1.218459,1,1,0,1.024827,1.024827
sp77_503,4,1,3,0.5505616,1.005885,1,0,1,0.6088425,0.6088425,2,0,2,0.6088425,0.8014533,1,0,1,0.6088425,0.6088425,2,1,1,0.5505616,1.005885,0,0,0,NA,NA,3,0,3,0.5505616,0.8014533,1,0,1,0.6088425,0.6088425,1,1,0,1.005885,1.005885,0,0,0,NA,NA,1,0,1,0.8014533,0.8014533,0,0,0,NA,NA,2,0,2,0.5505616,0.6088425,1,0,1,0.6088425,0.6088425,1,1,0,1.005885,1.005885,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.005885,1.005885,0,0,0,NA,NA,3,0,3,0.5505616,0.8014533,1,0,1,0.6088425,0.6088425,0,0,0,NA,NA,0,0,0,NA,NA
sp77_503_1,5,1,4,0.0283153,1.879568,4,1,3,0.1610773,1.879568,2,0,2,0.0283153,0.548768,1,0,1,0.548768,0.548768,3,1,2,0.1610773,1.879568,3,1,2,0.1610773,1.879568,3,0,3,0.0283153,0.548768,2,0,2,0.1610773,0.548768,2,1,1,0.4485152,1.879568,2,1,1,0.4485152,1.879568,0,0,0,NA,NA,0,0,0,NA,NA,5,1,4,0.0283153,1.879568,4,1,3,0.1610773,1.879568,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.0283153,0.0283153,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0.1610773,0.4485152,2,0,2,0.1610773,0.4485152,2,1,1,0.548768,1.879568,2,1,1,0.548768,1.879568
